7,FL-643,2025-09-16 12:09:43,185,5,54.0
7,FL-643,2025-09-16 20:39:38,215,5,62.0
7,FL-643,2025-09-16 20:39:38,245,5,70.0
7,FL-643,2025-09-16 20:39:38,275,5,78.0
7,FL-643,2025-09-16 20:39:38,305,5,86.0
7,FL-643,2025-09-16 21:03:34,335,5,94.0
7,FL-643,2025-09-16 21:34:41,365,5,102.0
7,FL-643,2025-09-16 21:34:41,395,5,110.0
7,LV-337,2025-09-16 14:08:12,5,35,130.0
7,LV-337,2025-09-16 14:36:00,40,35,150.0
7,LV-337,2025-09-16 14:36:00,75,35,170.0
7,LV-337,2025-09-16 14:36:00,110,35,190.0
8,LV-337,2025-09-16 14:56:29,5,5,20.0
8,LV-337,2025-09-16 19:07:42,40,5,40.0
8,LV-337,2025-09-16 19:07:42,75,5,60.0
8,LV-337,2025-09-16 20:39:38,110,5,80.0
8,LV-337,2025-09-16 20:39:38,145,5,100.0
8,LV-337,2025-09-16 22:21:59,180,5,120.0
8,LV-337,2025-09-16 22:21:59,215,5,140.0
8,LV-337,2025-09-16 22:21:59,250,5,160.0
8,LV-337,2025-09-16 22:21:59,285,5,180.0
8,LV-337,2025-09-16 23:21:10,320,5,200.0
9,LV-337,2025-09-16 23:21:10,5,5,20.0
1,PL-014,2025-09-17 04:15:10,5,5,2.0
1,PL-014,2025-09-17 04:15:10,55,5,4.0
1,PL-014,2025-09-17 04:15:10,105,5,6.0
1,PL-014,2025-09-17 04:15:10,155,5,8.0
1,PL-014,2025-09-17 06:24:10,205,5,10.0
1,PL-014,2025-09-17 06:24:10,255,5,12.0
1,PL-014,2025-09-17 07:23:21,305,5,14.0
1,PL-014,2025-09-17 07:23:21,355,5,16.0
1,PL-014,2025-09-17 10:11:08,405,5,18.0
1,PL-014,2025-09-17 10:11:08,455,5,20.0
1,PL-014,2025-09-17 10:11:08,5,35,22.0
1,PL-014,2025-09-17 10:11:08,55,35,24.0
