3,FE-213,2025-09-16 21:34:41,305,5
3,FE-213,2025-09-16 21:34:41,355,5
3,FE-213,2025-09-16 22:04:42,405,5
3,FE-213,2025-09-16 22:04:42,455,5
3,FE-213,2025-09-16 22:04:42,55,35
3,FE-213,2025-09-16 22:21:59,105,35
3,FE-213,2025-09-16 22:21:59,155,35
3,FE-213,2025-09-16 22:21:59,205,35
3,FE-213,2025-09-16 22:21:59,255,35
3,FE-213,2025-09-16 23:21:10,305,35
3,FE-213,2025-09-16 23:21:10,355,35
3,FE-213,2025-09-16 23:21:10,405,35
3,FE-213,2025-09-16 23:21:10,455,35
3,MG-008,2025-09-16 13:04:10,5,75
3,MG-008,2025-09-16 13:40:27,65,75
3,MG-008,2025-09-16 13:40:27,125,75
3,MG-008,2025-09-16 14:56:29,185,75
3,MG-008,2025-09-16 15:06:35,245,75
3,MG-008,2025-09-16 15:06:35,305,75
3,MG-008,2025-09-16 15:06:35,365,75
3,MG-008,2025-09-16 15:06:35,425,75
3,MG-008,2025-09-16 15:06:35,5,105
3,GK-874,2025-09-16 13:40:27,65,105
4,MG-008,2025-09-16 21:20:00,5,5
4,MG-008,2025-09-16 21:20:00,65,5
4,MG-008,2025-09-16 21:20:00,125,5
4,MG-008,2025-09-16 21:20:00,185,5
4,MG-008,2025-09-16 21:34:41,245,5
4,MG-008,2025-09-16 21:34:41,305,5
4,PL-025,2025-09-16 12:09:43,5,35
4,BR-178,2025-09-16 13:04:10,55,35
4,BR-178,2025-09-16 13:04:10,95,35
4,PL-025,2025-09-16 14:08:12,135,35
4,PL-025,2025-09-16 14:08:12,185,35
4,PL-025,2025-09-16 14:08:12,235,35
4,PL-025,2025-09-16 14:08:12,285,35
4,PL-025,2025-09-16 14:08:12,335,35
4,PL-025,2025-09-16 14:36:00,385,35
4,PL-025,2025-09-16 14:36:00,435,35
4,PL-025,2025-09-16 14:36:00,5,75
4,PL-025,2025-09-16 14:36:00,55,75
4,BR-178,2025-09-16 14:56:29,105,75
4,PL-025,2025-09-16 16:27:39,145,75
4,PL-025,2025-09-16 16:27:39,195,75
4,BR-178,2025-09-16 19:07:42,245,75
5,PL-025,2025-09-16 16:27:39,5,5
5,PL-025,2025-09-16 16:27:39,55,5
5,PL-025,2025-09-16 19:07:42,105,5
5,PL-025,2025-09-16 19:07:42,155,5
5,BR-178,2025-09-16 19:07:42,205,5
5,BR-178,2025-09-16 19:07:42,245,5
5,BR-178,2025-09-16 19:07:42,285,5
5,BR-178,2025-09-16 19:07:42,325,5
5,BR-178,2025-09-16 21:03:34,365,5
5,BR-178,2025-09-16 21:03:34,405,5
5,BR-178,2025-09-16 21:03:34,445,5
5,BR-178,2025-09-16 21:03:34,5,45
5,PL-025,2025-09-16 22:04:42,45,45
5,PL-025,2025-09-16 22:04:42,95,45
